Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
27.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23,9.12
26.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,19.98
26.0,4.5,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Urban,21,20.85
36.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,16.85
22.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,12.23
37.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Urban,16,3.03
30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,9.33
23.0,4.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,10,4.54
27.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Urban,23,4.48
27.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,19,12.1
23.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Urban,21,12.26
21.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,13.61
33.0,4.9,Windy,Low,2,Meal,electric_scooter,0.0,No,Urban,21,1.51
22.0,4.9,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,19,5.86
20.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,4.66
27.0,4.7,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,12,16.9
34.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,33,7.56
32.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,25,3.15
22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,8.94
22.0,5.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,3377.65
22.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,13.68
37.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,29,12.1
32.0,4.9,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,29,7.66
21.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Urban,30,19.04
33.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,Yes,Metropolitian,43,12.44
20.0,4.7,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,1.49
24.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,12.42
25.0,3.4,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,32,12.11
27.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20.85
31.0,4.5,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,23,12.16
32.0,4.7,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,30,16.9
25.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,7.65
37.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,20,11.92
27.0,4.6,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,23,10.6
28.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,1.49
35.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,25,1.55
21.0,4.6,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,6.06
30.0,4.7,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,9.35
35.0,4.3,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,32,13.61
25.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,29,1.53
21.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,3.06
32.0,4.8,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,9.26
39.0,4.8,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,17.14
36.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,1.49
33.0,5.0,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34,9.09
20.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,9.18
36.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,45,11.72
30.0,4.7,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,44,7.66
33.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20.25
31.0,4.8,Sandstorms,High,2,Snack,motorcycle,0.0,No,Metropolitian,32,3.11
20.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,19.69
20.0,4.7,Fog,Medium,2,Snack,motorcycle,0.0,No,Urban,15,6.23
39.0,5.0,Stormy,High,0,Snack,motorcycle,2.0,No,Metropolitian,43,6.15
32.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,14.15
33.0,4.7,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,3.15
24.0,5.0,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,45,10.25
37.0,4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,18,5.99
28.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,45,12.42
28.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,10,4.47
26.0,4.7,Cloudy,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,43,20.89
30.0,3.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,10.88
31.0,4.1,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,47,20.97
28.0,4.8,Fog,Jam,1,Drinks,scooter,2.0,Yes,Metropolitian,39,11.75
35.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,Urban,28,6.21
33.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,45,10.43
24.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Urban,16,3.12
36.0,4.7,Cloudy,Jam,1,Drinks,scooter,1.0,Yes,Urban,44,10.71
20.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,19.62
29.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,10.28
31.0,5.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,12.42
21.0,4.8,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,15,7.76
31.0,4.9,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,28,6.18
30.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,4.56
29.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,13.79
28.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18,17.1
23.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,3.04
34.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,4.54
39.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,30,4.66
23.0,4.7,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,16,7.55
35.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,21,3.03
23.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,19,10.87
32.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,24,17.3
35.0,4.3,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,7.45
37.0,4.3,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,31,4.61
27.0,5.0,Sunny,Low,1,Snack,scooter,0.0,No,Urban,23,4.47
32.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,10.81
36.0,5.0,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25,3.03
28.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,9.08
32.0,4.7,Stormy,High,1,Drinks,motorcycle,0.0,No,Urban,28,6.22
33.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,32,7.55
39.0,4.1,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,7.77
38.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,33,1.57
29.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,19.98
20.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,12,3.04
26.0,4.2,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,44,20.25
21.0,4.7,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,25,12.46
36.0,4.3,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,38,16.72
34.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,0.0,Yes,Metropolitian,53,11.98
25.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,13.99
32.0,4.1,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,12.08
37.0,4.1,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,44,16.72
23.0,5.0,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,12.07
29.0,4.6,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,11,3.06
31.0,4.8,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,4.6
27.0,4.0,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,20.51
27.0,3.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,4.66
21.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,16.37
31.0,4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,4.59
38.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,1.53
20.0,4.8,Fog,Jam,0,Meal,motorcycle,2.0,No,Urban,37,16.39
35.0,4.9,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,4.54
28.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,11.92
24.0,4.7,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,24,6.13
39.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,35,20.18
23.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,7.56
34.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,19.92
26.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,16,6.12
24.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,17.3
38.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,13,2.98
33.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.72
37.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,19.76
36.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,4.66
39.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,6.22
39.0,4.1,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,12.42
33.0,4.6,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,22,12.42
30.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,8.81
32.0,4.7,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,4.61
22.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,2.98
37.0,4.0,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,47,10.87
39.0,4.9,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,38,20.21
26.0,4.8,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,11,4.72
22.0,5.0,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,3.06
20.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,44,12.26
35.0,4.5,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,19.36
27.0,4.9,Stormy,High,1,Drinks,scooter,1.0,No,Urban,17,1.49
35.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,1.51
35.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.87
37.0,4.9,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,27,3.04
26.0,4.8,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,19.36
33.0,4.6,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,16.65
20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,13.58
33.0,4.6,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,19,6.15
22.0,3.2,Sunny,Low,1,Buffet,scooter,1.0,Yes,Metropolitian,41,11.98
27.0,4.6,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,3.06
23.0,4.8,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,10.76
32.0,4.3,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,30,1.52
23.0,4.5,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,23,6.04
23.0,4.2,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,11.9
23.0,4.8,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,3.06
36.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,13.79
30.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,12.43
31.0,4.7,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,4.54
25.0,5.0,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,17.08
34.0,3.5,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,34,14.02
35.0,4.0,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,36,13.63
26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20.21
20.0,4.9,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,3.15
27.0,4.6,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,33,20.89
31.0,4.9,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,15,4.66
33.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,29,7.72
34.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Urban,13,1.51
27.0,5.0,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.54
23.0,4.0,Cloudy,High,1,Snack,scooter,2.0,No,Urban,34,5.95
25.0,5.0,Windy,Jam,1,Buffet,motorcycle,1.0,No,Urban,13,7.76
30.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,1.55
20.0,4.6,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,4.72
29.0,4.8,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,20.18
26.0,4.6,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10,19.66
36.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,3.02
25.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Urban,10,1.55
23.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,20.86
33.0,4.1,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,43,19.92
21.0,4.1,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,12.16
34.0,5.0,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,4.56
26.0,4.7,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,17.1
20.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,9.18
37.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,4.48
39.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,3.04
35.0,3.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,12.29
28.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,1.52
23.0,5.0,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,28,13.97
35.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,1.56
29.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Urban,19,3.11
25.0,4.7,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26,4.67
30.0,4.5,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,17,6.23
21.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,19.88
29.0,3.8,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,7.55
36.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,7.45
38.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,24,16.9
23.0,4.9,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,18,5.97
30.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,3.1
21.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,29,12.58
35.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,30,6.21
35.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,11.92
27.0,4.6,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,39,12.29
29.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,3.1
28.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,10,1.55
27.0,4.8,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,11.01
24.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,16,7.8
24.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,13.18
35.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,3.0,Yes,Metropolitian,49,19.66
33.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,48,17.14
23.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,9.35
26.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.32
20.0,4.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,22,20.25
33.0,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,28,16.83
30.0,4.7,Fog,High,1,Meal,motorcycle,0.0,No,Metropolitian,30,6.04
37.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,9.44
39.0,3.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,16.72
35.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,3.02
34.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,3.07
28.0,4.8,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20.18
26.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,20,16.38
35.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,3.05
38.0,4.8,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,14.04
33.0,4.5,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,1.56
21.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,19.66
37.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,52,20.25
22.0,5.0,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,11,14.02
25.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,10.57
23.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,24,13.63
36.0,4.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,13.99
27.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,19.36
30.0,5.0,Windy,Medium,2,Snack,motorcycle,0.0,No,Urban,21,16.9
36.0,5.0,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,7.55
29.0,4.8,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,10,6.23
35.0,4.3,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,9.12
34.0,4.8,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,23,11.92
20.0,4.7,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,21,6.29
21.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.97
26.0,4.7,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,3.11
24.0,4.7,Fog,Medium,1,Meal,scooter,0.0,No,Urban,29,13.9
30.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,21,4.54
20.0,5.0,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,25,10.44
30.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,3.06
35.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22,1.51
25.0,4.5,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,4.6
36.0,4.9,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,18,4.72
28.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,9.44
38.0,4.6,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,4.67
30.0,4.8,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,24,4.67
25.0,4.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,29,8.95
23.0,4.8,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,14,6.05
26.0,4.9,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17,10.72
25.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.19
39.0,4.8,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,16.39
36.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,12.29
33.0,4.5,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,20.86
36.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.99
33.0,5.0,Sunny,Low,1,Meal,scooter,0.0,No,Urban,19,16.85
29.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,22,4.66
39.0,4.9,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,12.42
29.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,16.37
37.0,4.3,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,37,4.72
24.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,10.76
26.0,4.9,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,11,4.72
39.0,4.6,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,13.41
28.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,2.93
21.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,16.41
28.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,16.6
30.0,4.8,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42,20.44
25.0,4.5,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,1.5
21.0,4.7,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,18,6.15
36.0,4.4,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,38,10.91
26.0,4.6,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,30,3.15
35.0,4.4,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,3.12
35.0,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,19.62
21.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,10.57
28.0,4.3,Stormy,High,0,Meal,motorcycle,0.0,No,Urban,32,6.08
23.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20.25
28.0,4.0,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,9.07
28.0,4.2,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,39,12.16
34.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,39,13.68
37.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,6.29
38.0,4.6,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,26,7.56
33.0,4.6,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,9.08
35.0,4.1,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,33,13.79
29.0,4.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,4.72
29.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,18,10.87
36.0,4.8,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,7.79
24.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,3.04
23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23,1.54
21.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,10.57
32.0,4.8,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,9.35
20.0,4.5,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13,4.49
24.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,21,20.44
34.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,34,4.59
23.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,11,10.76
36.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,38,20.44
33.0,4.1,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,39,13.99
29.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,24,13.68
24.0,4.5,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,28,4.6
38.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,3.11
20.0,4.9,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,7.56
31.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,50,20.18
37.0,4.8,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,48,12.07
